,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,last_fico_range_high,last_fico_range_low,pub_rec_bankruptcies,debt_settlement_flag
3231,6800.0,6800.0,6800.0, 36 months, 12.69%,228.11,B,B5,5 years,MORTGAGE,34600.0,Source Verified,Nov-2011,Fully Paid,medical,PA,18.1,0.0,2004-01-01 00:00:00,680.0,684.0,3.0,12.0,0.0,5980.0,64.3,799.0,795.0,0.0,N
3232,30000.0,30000.0,29725.0, 60 months, 11.71%,662.95,B,B3,1 year,MORTGAGE,115000.0,Verified,Nov-2011,Charged Off,debt_consolidation,TX,12.27,0.0,1991-10-01 00:00:00,765.0,769.0,0.0,11.0,0.0,28068.0,40.8,619.0,615.0,0.0,Y
3233,26375.0,26375.0,26147.50389921049, 60 months, 19.42%,690.3,E,E3,6 years,RENT,42000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,GA,18.17,0.0,2006-05-01 00:00:00,715.0,719.0,0.0,7.0,0.0,29680.0,96.5,564.0,560.0,0.0,N
3234,6400.0,6400.0,6150.0, 36 months, 11.71%,211.69,B,B3,5 years,RENT,80000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,NY,5.95,0.0,2006-05-01 00:00:00,700.0,704.0,0.0,3.0,0.0,14944.0,61.2,709.0,705.0,0.0,N
3235,10200.0,10200.0,10175.0, 36 months,  8.90%,323.89,A,A5,1 year,RENT,90000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,NY,5.48,0.0,1999-10-01 00:00:00,720.0,724.0,0.0,9.0,0.0,10969.0,59.3,714.0,710.0,0.0,N
3236,30000.0,30000.0,30000.0, 36 months,  7.51%,933.33,A,A3,10+ years,MORTGAGE,125000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,CA,10.16,0.0,1972-01-01 00:00:00,775.0,779.0,1.0,13.0,0.0,14914.0,22.5,754.0,750.0,0.0,N
3237,12000.0,12000.0,11750.0, 60 months,  8.90%,248.52,A,A5,10+ years,MORTGAGE,60000.0,Source Verified,Nov-2011,Fully Paid,credit_card,KY,9.6,0.0,2000-02-01 00:00:00,775.0,779.0,0.0,9.0,0.0,187.0,1.1,789.0,785.0,0.0,N
3238,12000.0,12000.0,11975.0, 60 months, 17.27%,299.98,D,D3,10+ years,MORTGAGE,100000.0,Source Verified,Nov-2011,Fully Paid,car,IL,12.46,2.0,1988-10-01 00:00:00,680.0,684.0,2.0,9.0,0.0,2212.0,17.8,804.0,800.0,0.0,N
3239,15000.0,15000.0,15000.0, 60 months, 17.27%,374.97,D,D3,10+ years,MORTGAGE,70000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,GA,14.83,0.0,1991-12-01 00:00:00,695.0,699.0,1.0,11.0,0.0,14344.0,59.3,664.0,660.0,0.0,N
3240,15000.0,15000.0,14800.0, 60 months, 16.77%,370.94,D,D2,10+ years,RENT,136000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,DE,16.28,0.0,1999-04-01 00:00:00,700.0,704.0,3.0,12.0,0.0,57963.0,62.2,709.0,705.0,0.0,N
3241,8000.0,8000.0,7950.0, 36 months,  7.51%,248.89,A,A3,2 years,RENT,65000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,FL,4.21,0.0,1996-05-01 00:00:00,740.0,744.0,0.0,10.0,0.0,399.0,1.6,734.0,730.0,0.0,N
3242,19000.0,19000.0,18675.0, 60 months,  9.91%,402.86,B,B1,10+ years,MORTGAGE,80000.0,Not Verified,Nov-2011,Fully Paid,credit_card,MA,15.21,0.0,1994-02-01 00:00:00,770.0,774.0,0.0,9.0,0.0,19738.0,30.8,719.0,715.0,0.0,N
3243,9250.0,9250.0,9250.0, 36 months,  7.90%,289.44,A,A4,6 years,MORTGAGE,31200.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CA,7.54,0.0,1995-07-01 00:00:00,725.0,729.0,3.0,8.0,0.0,5644.0,41.8,679.0,675.0,0.0,N
3244,35000.0,35000.0,33512.974570267004, 60 months, 11.71%,773.44,B,B3,10+ years,MORTGAGE,68000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,IL,28.78,0.0,1995-12-01 00:00:00,765.0,769.0,0.0,8.0,0.0,66854.0,73.0,669.0,665.0,0.0,N
3245,18000.0,18000.0,18000.0, 36 months, 12.69%,603.81,B,B5,8 years,MORTGAGE,180396.0,Source Verified,Nov-2011,Fully Paid,major_purchase,MN,6.21,0.0,2001-06-01 00:00:00,705.0,709.0,1.0,10.0,0.0,11306.0,49.3,749.0,745.0,0.0,N
3246,4600.0,4600.0,4600.0, 60 months, 17.27%,115.0,D,D3,3 years,RENT,37000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CA,24.23,0.0,2004-11-01 00:00:00,695.0,699.0,0.0,15.0,0.0,5939.0,52.6,739.0,735.0,0.0,N
3247,5400.0,5400.0,5400.0, 36 months, 12.42%,180.45,B,B4,6 years,MORTGAGE,40000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,MO,22.92,0.0,1998-11-01 00:00:00,670.0,674.0,0.0,8.0,0.0,5395.0,71.9,574.0,570.0,0.0,N
3248,14400.0,14400.0,14400.0, 60 months, 15.27%,344.62,C,C4,2 years,MORTGAGE,60000.0,Not Verified,Nov-2011,Charged Off,debt_consolidation,WA,16.3,0.0,1996-03-01 00:00:00,700.0,704.0,3.0,12.0,0.0,11860.0,59.6,514.0,510.0,0.0,N
3249,3000.0,3000.0,3000.0, 60 months, 15.27%,71.8,C,C4,8 years,RENT,56004.0,Not Verified,Nov-2011,Fully Paid,other,NY,4.5,0.0,2006-04-01 00:00:00,690.0,694.0,2.0,15.0,0.0,1680.0,19.3,509.0,505.0,0.0,N
3250,1450.0,1450.0,1450.0, 36 months, 12.42%,48.46,B,B4,10+ years,RENT,36000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,CA,21.53,0.0,2003-07-01 00:00:00,670.0,674.0,0.0,7.0,1.0,4564.0,37.4,604.0,600.0,1.0,N
3251,12000.0,12000.0,12000.0, 60 months, 18.25%,306.36,D,D5,3 years,RENT,24000.0,Verified,Nov-2011,Charged Off,other,NY,7.45,0.0,2007-01-01 00:00:00,690.0,694.0,1.0,4.0,0.0,5209.0,82.7,499.0,0.0,0.0,N
3252,7200.0,7200.0,6950.0, 36 months,  8.90%,228.63,A,A5,3 years,RENT,80000.0,Not Verified,Nov-2011,Fully Paid,credit_card,NY,3.54,0.0,2006-09-01 00:00:00,705.0,709.0,0.0,5.0,0.0,10562.0,66.8,784.0,780.0,0.0,N
3253,6000.0,6000.0,6000.0, 60 months, 19.03%,155.75,E,E2,2 years,RENT,38400.0,Verified,Nov-2011,Fully Paid,other,CA,20.47,0.0,2000-07-01 00:00:00,670.0,674.0,1.0,7.0,1.0,3347.0,83.7,769.0,765.0,1.0,N
3254,12000.0,12000.0,11575.0, 60 months, 12.69%,271.14,B,B5,4 years,MORTGAGE,90000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,OH,15.35,1.0,1995-08-01 00:00:00,705.0,709.0,0.0,10.0,0.0,12317.0,52.9,779.0,775.0,0.0,N
3255,6000.0,6000.0,6000.0, 36 months,  6.62%,184.23,A,A2,3 years,MORTGAGE,76800.0,Not Verified,Nov-2011,Fully Paid,car,LA,10.34,0.0,1986-06-01 00:00:00,750.0,754.0,1.0,11.0,0.0,10459.0,22.7,739.0,735.0,0.0,N
3256,8000.0,8000.0,8000.0, 36 months, 19.42%,294.95,E,E3,7 years,MORTGAGE,82000.0,Verified,Nov-2011,Fully Paid,home_improvement,VA,20.05,0.0,1991-10-01 00:00:00,670.0,674.0,0.0,13.0,0.0,33219.0,98.6,664.0,660.0,0.0,N
3257,12600.0,12600.0,12350.0, 60 months,  7.90%,254.88,A,A4,6 years,MORTGAGE,48000.0,Not Verified,Nov-2011,Fully Paid,home_improvement,MN,6.4,0.0,1990-09-01 00:00:00,800.0,804.0,0.0,7.0,0.0,9704.0,14.2,839.0,835.0,0.0,N
3258,35000.0,35000.0,34975.0, 36 months,  8.90%,1111.37,A,A5,5 years,RENT,70500.0,Verified,Nov-2011,Fully Paid,debt_consolidation,WA,22.09,0.0,1992-04-01 00:00:00,740.0,744.0,0.0,10.0,0.0,36872.0,70.5,699.0,695.0,0.0,N
3259,8400.0,8400.0,8375.0, 36 months,  7.51%,261.34,A,A3,< 1 year,RENT,130000.0,Verified,Nov-2011,Fully Paid,moving,CO,16.45,0.0,1998-12-01 00:00:00,740.0,744.0,3.0,7.0,0.0,12807.0,60.4,709.0,705.0,0.0,N
3260,11425.0,11425.0,11400.0, 36 months,  9.91%,368.18,B,B1,8 years,MORTGAGE,57000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,FL,19.47,0.0,2003-04-01 00:00:00,730.0,734.0,3.0,9.0,0.0,6359.0,69.9,714.0,710.0,0.0,N
3261,20000.0,20000.0,19725.0, 60 months, 10.65%,431.37,B,B2,10+ years,MORTGAGE,52000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,PA,29.63,0.0,1986-08-01 00:00:00,745.0,749.0,0.0,7.0,0.0,47930.0,57.5,809.0,805.0,0.0,N
3262,16000.0,16000.0,16000.0, 36 months, 12.42%,534.65,B,B4,10+ years,MORTGAGE,80000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,FL,23.91,0.0,1993-05-01 00:00:00,695.0,699.0,0.0,12.0,0.0,30559.0,62.3,579.0,575.0,0.0,N
3263,24000.0,24000.0,23472.12180541464, 60 months, 14.27%,561.81,C,C2,10+ years,MORTGAGE,76320.0,Verified,Nov-2011,Charged Off,debt_consolidation,VA,22.28,0.0,1996-03-01 00:00:00,725.0,729.0,0.0,4.0,0.0,16440.0,78.3,499.0,0.0,0.0,N
3264,2700.0,2700.0,2700.0, 36 months, 11.71%,89.31,B,B3,,RENT,40800.0,Verified,Nov-2011,Charged Off,debt_consolidation,FL,22.24,0.0,2003-02-01 00:00:00,700.0,704.0,3.0,5.0,0.0,2302.0,72.7,629.0,625.0,0.0,N
3265,20400.0,20400.0,20150.0, 36 months, 11.71%,674.75,B,B3,10+ years,MORTGAGE,112000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,MD,22.46,0.0,1994-12-01 00:00:00,700.0,704.0,0.0,14.0,0.0,98671.0,45.4,774.0,770.0,0.0,N
3266,3000.0,3000.0,3000.0, 36 months, 12.69%,100.64,B,B5,2 years,RENT,56000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,AZ,8.19,1.0,2000-10-01 00:00:00,665.0,669.0,0.0,6.0,1.0,2827.0,36.7,644.0,640.0,1.0,N
3267,35000.0,35000.0,34812.98452246381, 60 months, 22.06%,967.86,F,F4,2 years,RENT,145000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,MA,12.94,3.0,1997-01-01 00:00:00,685.0,689.0,0.0,24.0,0.0,11556.0,19.9,719.0,715.0,0.0,N
3268,6000.0,6000.0,5993.996382244905, 36 months, 12.42%,200.5,B,B4,2 years,RENT,30000.0,Not Verified,Nov-2011,Fully Paid,credit_card,VA,11.68,0.0,2006-05-01 00:00:00,670.0,674.0,0.0,6.0,0.0,9482.0,63.2,669.0,665.0,0.0,N
3269,6000.0,6000.0,5993.509314670983, 36 months,  6.03%,182.62,A,A1,6 years,RENT,31000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,CA,14.09,0.0,1999-10-01 00:00:00,755.0,759.0,0.0,7.0,0.0,6458.0,45.5,769.0,765.0,0.0,N
3270,3000.0,3000.0,3000.0, 36 months, 11.71%,99.23,B,B3,< 1 year,RENT,36000.0,Source Verified,Nov-2011,Fully Paid,other,CA,17.67,0.0,2006-02-01 00:00:00,675.0,679.0,0.0,7.0,0.0,6558.0,76.0,679.0,675.0,0.0,N
3271,9000.0,9000.0,8975.0, 36 months,  7.90%,281.62,A,A4,6 years,RENT,26785.0,Source Verified,Nov-2011,Fully Paid,medical,KS,5.6,0.0,1994-12-01 00:00:00,775.0,779.0,5.0,12.0,0.0,2299.0,4.8,549.0,545.0,0.0,N
3272,15000.0,15000.0,14725.0, 60 months, 14.27%,351.13,C,C2,6 years,MORTGAGE,95000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,PA,13.72,0.0,1994-02-01 00:00:00,710.0,714.0,0.0,8.0,0.0,7871.0,66.7,664.0,660.0,0.0,N
3273,5000.0,5000.0,4968.608441392117, 36 months,  6.62%,153.52,A,A2,3 years,RENT,24960.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,KY,17.26,0.0,2001-09-01 00:00:00,745.0,749.0,1.0,15.0,0.0,6592.0,13.8,739.0,735.0,0.0,N
3274,8000.0,8000.0,7975.0, 60 months, 16.77%,197.84,D,D2,< 1 year,RENT,60000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,FL,21.02,0.0,2006-01-01 00:00:00,690.0,694.0,1.0,6.0,0.0,8270.0,81.6,699.0,695.0,0.0,N
3275,7200.0,7200.0,7200.0, 36 months,  6.03%,219.14,A,A1,9 years,MORTGAGE,56000.0,Not Verified,Nov-2011,Fully Paid,medical,TX,1.2,0.0,1980-06-01 00:00:00,770.0,774.0,1.0,6.0,0.0,2546.0,30.3,759.0,755.0,0.0,N
3276,20000.0,20000.0,19993.739075571604, 36 months,  8.90%,635.07,A,A5,10+ years,RENT,121000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,VA,12.62,0.0,1999-09-01 00:00:00,735.0,739.0,1.0,17.0,0.0,21771.0,52.2,719.0,715.0,0.0,N
3277,2300.0,2300.0,2300.0, 36 months,  7.90%,71.97,A,A4,10+ years,MORTGAGE,109200.0,Source Verified,Nov-2011,Fully Paid,other,NM,12.76,0.0,2000-10-01 00:00:00,710.0,714.0,0.0,8.0,0.0,18000.0,65.0,674.0,670.0,0.0,N
3278,14400.0,14400.0,14400.0, 60 months, 15.27%,344.62,C,C4,8 years,MORTGAGE,50000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,PA,23.14,0.0,2003-01-01 00:00:00,700.0,704.0,2.0,10.0,0.0,22906.0,62.2,739.0,735.0,0.0,N
3279,35000.0,35000.0,33786.66546999709, 60 months, 21.28%,952.39,F,F2,10+ years,MORTGAGE,120000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,CA,8.12,1.0,1988-10-01 00:00:00,690.0,694.0,1.0,5.0,0.0,47375.0,89.4,699.0,695.0,0.0,N
3280,4375.0,4375.0,4350.0, 36 months, 12.69%,146.76,B,B5,< 1 year,RENT,15000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,MN,15.84,0.0,2008-03-01 00:00:00,690.0,694.0,0.0,4.0,0.0,1408.0,45.4,629.0,625.0,0.0,N
3281,10000.0,10000.0,9825.0, 60 months, 21.67%,274.32,F,F3,3 years,RENT,48529.0,Verified,Nov-2011,Fully Paid,credit_card,AZ,4.62,3.0,2004-07-01 00:00:00,660.0,664.0,0.0,5.0,0.0,4857.0,93.4,744.0,740.0,0.0,N
3282,5600.0,5600.0,5593.655343738056, 36 months,  7.90%,175.23,A,A4,10+ years,MORTGAGE,134000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,NV,24.47,0.0,1995-06-01 00:00:00,725.0,729.0,3.0,11.0,0.0,29827.0,83.3,634.0,630.0,0.0,N
3283,5000.0,5000.0,5000.0, 36 months, 12.69%,167.73,B,B5,10+ years,MORTGAGE,72000.0,Source Verified,Nov-2011,Fully Paid,vacation,PA,7.75,0.0,1967-09-01 00:00:00,685.0,689.0,1.0,5.0,0.0,4477.0,32.2,724.0,720.0,0.0,N
3284,6000.0,6000.0,5743.739085586406, 36 months,  8.90%,190.52,A,A5,5 years,RENT,110000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,NY,19.54,0.0,1990-09-01 00:00:00,705.0,709.0,0.0,13.0,0.0,70810.0,64.2,634.0,630.0,0.0,N
3285,8000.0,8000.0,7968.958639266577, 36 months, 11.71%,264.61,B,B3,8 years,RENT,55000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,NJ,11.63,0.0,1985-09-01 00:00:00,705.0,709.0,1.0,12.0,0.0,12924.0,56.2,624.0,620.0,0.0,N
3286,12000.0,12000.0,12000.0, 60 months, 15.96%,291.57,C,C5,10+ years,MORTGAGE,116000.0,Verified,Nov-2011,Charged Off,home_improvement,OH,8.86,0.0,1998-12-01 00:00:00,695.0,699.0,2.0,8.0,0.0,10137.0,55.7,529.0,525.0,0.0,N
3287,5000.0,5000.0,4868.509342784465, 36 months,  6.03%,152.18,A,A1,2 years,MORTGAGE,70000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,GA,16.13,0.0,2003-10-01 00:00:00,770.0,774.0,0.0,9.0,0.0,1621.0,6.9,804.0,800.0,0.0,N
3288,35000.0,35000.0,33795.83305751397, 60 months, 11.71%,773.44,B,B3,2 years,MORTGAGE,280000.0,Verified,Nov-2011,Fully Paid,major_purchase,TX,7.87,0.0,1998-08-01 00:00:00,765.0,769.0,0.0,7.0,0.0,6457.0,17.6,749.0,745.0,0.0,N
3289,2800.0,2800.0,2800.0, 36 months, 13.49%,95.01,C,C1,1 year,RENT,45000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,NY,13.08,0.0,2006-07-01 00:00:00,685.0,689.0,0.0,6.0,0.0,5033.0,95.0,759.0,755.0,0.0,N
3290,15000.0,15000.0,15000.0, 36 months, 15.96%,527.06,C,C5,8 years,MORTGAGE,106000.0,Verified,Nov-2011,Fully Paid,house,AL,4.32,1.0,1994-11-01 00:00:00,680.0,684.0,3.0,6.0,0.0,113.0,4.5,639.0,635.0,0.0,N
3291,3500.0,3500.0,3500.0, 36 months, 17.27%,125.26,D,D3,8 years,MORTGAGE,21000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,MN,21.77,0.0,2000-03-01 00:00:00,660.0,664.0,1.0,5.0,0.0,4899.0,90.7,579.0,575.0,0.0,N
3292,20000.0,20000.0,19725.0, 60 months, 12.42%,449.15,B,B4,10+ years,MORTGAGE,80000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,RI,6.36,0.0,1990-05-01 00:00:00,745.0,749.0,2.0,9.0,0.0,10917.0,23.4,714.0,710.0,0.0,N
3293,14000.0,14000.0,13950.0, 36 months,  9.91%,451.15,B,B1,10+ years,MORTGAGE,90000.0,Verified,Nov-2011,Charged Off,debt_consolidation,CT,9.65,0.0,1989-09-01 00:00:00,725.0,729.0,2.0,15.0,0.0,11831.0,29.3,669.0,665.0,0.0,N
3294,11200.0,11200.0,11193.824117038745, 36 months,  9.91%,360.92,B,B1,7 years,RENT,85000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CA,26.87,0.0,1993-02-01 00:00:00,720.0,724.0,1.0,18.0,0.0,39926.0,51.3,729.0,725.0,0.0,N
3295,20000.0,20000.0,20000.0, 60 months, 19.42%,523.45,E,E3,,MORTGAGE,116000.0,Source Verified,Nov-2011,Fully Paid,other,AL,14.46,0.0,1995-04-01 00:00:00,675.0,679.0,0.0,6.0,0.0,9789.0,73.1,669.0,665.0,0.0,N
3296,14000.0,14000.0,14000.0, 36 months, 12.69%,469.63,B,B5,6 years,MORTGAGE,76000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,FL,7.33,0.0,1989-04-01 00:00:00,695.0,699.0,2.0,12.0,0.0,17586.0,66.7,599.0,595.0,0.0,N
3297,6000.0,6000.0,6000.0, 60 months,  8.90%,124.26,A,A5,8 years,RENT,21624.0,Verified,Nov-2011,Charged Off,other,VA,23.75,0.0,2003-01-01 00:00:00,750.0,754.0,0.0,15.0,0.0,3539.0,21.3,524.0,520.0,0.0,N
3298,4000.0,4000.0,4000.0, 36 months,  9.91%,128.9,B,B1,,MORTGAGE,60000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,NJ,22.24,0.0,2000-10-01 00:00:00,690.0,694.0,0.0,8.0,0.0,2076.0,64.9,609.0,605.0,0.0,N
3299,24925.0,24925.0,24472.352419432496, 60 months, 17.27%,623.08,D,D3,10+ years,MORTGAGE,117961.0,Verified,Nov-2011,Charged Off,credit_card,MD,23.2,0.0,1984-08-01 00:00:00,710.0,714.0,0.0,11.0,0.0,79522.0,79.9,564.0,560.0,0.0,N
3300,5000.0,5000.0,5000.0, 36 months,  6.03%,152.18,A,A1,2 years,RENT,120000.0,Source Verified,Nov-2011,Fully Paid,medical,NY,0.25,0.0,1994-01-01 00:00:00,785.0,789.0,0.0,9.0,0.0,482.0,2.0,789.0,785.0,0.0,N
3301,3500.0,3500.0,3500.0, 36 months,  6.03%,106.53,A,A1,6 years,MORTGAGE,75000.0,Not Verified,Nov-2011,Fully Paid,major_purchase,PA,23.09,0.0,1997-08-01 00:00:00,770.0,774.0,1.0,17.0,0.0,17724.0,9.2,729.0,725.0,0.0,N
3302,2700.0,2700.0,2700.0, 36 months, 13.49%,91.62,C,C1,10+ years,RENT,98450.0,Not Verified,Nov-2011,Fully Paid,other,WA,14.55,1.0,1998-06-01 00:00:00,665.0,669.0,0.0,9.0,0.0,23833.0,81.1,684.0,680.0,0.0,N
3303,12800.0,12800.0,12800.0, 60 months, 18.64%,329.51,E,E1,7 years,RENT,47712.0,Verified,Nov-2011,Charged Off,debt_consolidation,OR,16.8,0.0,1995-04-01 00:00:00,675.0,679.0,0.0,19.0,0.0,18267.0,65.1,679.0,675.0,0.0,N
3304,14400.0,14400.0,14225.0, 60 months, 17.27%,359.98,D,D3,4 years,RENT,34008.0,Verified,Nov-2011,Fully Paid,debt_consolidation,CO,11.75,1.0,1996-10-01 00:00:00,680.0,684.0,1.0,10.0,0.0,2830.0,28.3,729.0,725.0,0.0,N
3305,7800.0,7800.0,7793.655346211765, 36 months,  7.90%,244.07,A,A4,2 years,RENT,54000.0,Source Verified,Nov-2011,Fully Paid,credit_card,PA,6.47,0.0,1988-10-01 00:00:00,725.0,729.0,1.0,7.0,1.0,6512.0,28.1,809.0,805.0,1.0,N
3306,10000.0,10000.0,10000.0, 36 months,  9.91%,322.25,B,B1,3 years,MORTGAGE,53500.0,Verified,Nov-2011,Fully Paid,credit_card,WI,13.91,0.0,1998-06-01 00:00:00,725.0,729.0,1.0,8.0,0.0,7925.0,40.2,769.0,765.0,0.0,N
3307,5600.0,5600.0,5600.0, 36 months, 17.58%,201.28,D,D4,9 years,RENT,121440.0,Verified,Nov-2011,Fully Paid,wedding,CA,11.59,0.0,2000-03-01 00:00:00,660.0,664.0,1.0,4.0,0.0,938.0,93.8,734.0,730.0,0.0,N
3308,5000.0,5000.0,5000.0, 36 months,  9.91%,161.13,B,B1,,RENT,37516.8,Source Verified,Nov-2011,Charged Off,debt_consolidation,CA,17.85,1.0,1994-10-01 00:00:00,705.0,709.0,0.0,5.0,0.0,12553.0,79.4,524.0,520.0,0.0,N
3309,35000.0,35000.0,34788.19736965934, 60 months, 22.74%,981.45,G,G1,10+ years,MORTGAGE,120000.0,Verified,Nov-2011,Fully Paid,house,CO,24.0,0.0,1995-12-01 00:00:00,660.0,664.0,0.0,14.0,0.0,18199.0,71.4,789.0,785.0,0.0,N
3310,3200.0,3200.0,3200.0, 36 months, 11.71%,105.85,B,B3,10+ years,RENT,60000.0,Source Verified,Nov-2011,Fully Paid,other,CA,17.1,0.0,1985-05-01 00:00:00,700.0,704.0,3.0,5.0,0.0,1022.0,73.0,729.0,725.0,0.0,N
3311,12000.0,12000.0,12000.0, 36 months,  6.62%,368.45,A,A2,1 year,MORTGAGE,93000.0,Not Verified,Nov-2011,Fully Paid,home_improvement,TX,6.88,1.0,2006-02-01 00:00:00,735.0,739.0,0.0,6.0,0.0,789.0,6.9,744.0,740.0,0.0,N
3312,20000.0,20000.0,20000.0, 36 months, 11.71%,661.52,B,B3,10+ years,MORTGAGE,172000.0,Source Verified,Nov-2011,Fully Paid,small_business,CO,20.0,0.0,1987-03-01 00:00:00,700.0,704.0,0.0,20.0,0.0,101553.0,67.8,689.0,685.0,0.0,N
3313,5000.0,5000.0,5000.0, 36 months,  7.51%,155.56,A,A3,4 years,RENT,24000.0,Not Verified,Nov-2011,Fully Paid,other,IL,25.75,0.0,2003-12-01 00:00:00,730.0,734.0,2.0,13.0,0.0,3987.0,25.7,644.0,640.0,0.0,N
3314,5500.0,5500.0,5500.0, 36 months,  6.03%,167.4,A,A1,< 1 year,RENT,28800.0,Verified,Nov-2011,Fully Paid,medical,NY,23.08,0.0,2004-12-01 00:00:00,745.0,749.0,0.0,16.0,0.0,2983.0,16.7,724.0,720.0,0.0,N
3315,12000.0,12000.0,12000.0, 36 months, 17.58%,431.31,D,D4,3 years,RENT,80000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,MI,21.46,0.0,1996-10-01 00:00:00,665.0,669.0,3.0,23.0,0.0,12282.0,79.0,644.0,640.0,0.0,N
3316,7000.0,7000.0,7000.0, 36 months,  8.90%,222.28,A,A5,< 1 year,RENT,75000.0,Source Verified,Nov-2011,Fully Paid,moving,NY,7.28,0.0,2002-01-01 00:00:00,715.0,719.0,2.0,17.0,0.0,2963.0,6.8,759.0,755.0,0.0,N
3317,2000.0,2000.0,2000.0, 60 months, 18.64%,51.49,E,E1,< 1 year,RENT,42000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,DC,7.89,0.0,2007-10-01 00:00:00,670.0,674.0,1.0,7.0,0.0,5080.0,62.7,649.0,645.0,0.0,N
3318,35000.0,35000.0,33951.84413429912, 60 months, 20.89%,944.71,F,F1,10+ years,MORTGAGE,160000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,MI,12.11,0.0,1999-06-01 00:00:00,695.0,699.0,1.0,13.0,2.0,34165.0,91.4,719.0,715.0,2.0,N
3319,35000.0,35000.0,33970.77808723687, 60 months, 22.74%,981.45,G,G1,10+ years,RENT,106000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,NY,14.49,0.0,1998-04-01 00:00:00,660.0,664.0,2.0,9.0,0.0,16006.0,84.7,689.0,685.0,0.0,N
3320,30750.0,30750.0,30750.0, 36 months, 18.25%,1115.55,D,D5,2 years,RENT,80000.0,Verified,Nov-2011,Charged Off,home_improvement,CA,23.16,0.0,1999-04-01 00:00:00,680.0,684.0,3.0,10.0,0.0,16233.0,83.7,649.0,645.0,0.0,N
3321,12000.0,12000.0,11700.0, 60 months,  8.90%,248.52,A,A5,4 years,MORTGAGE,118392.0,Verified,Nov-2011,Fully Paid,car,CA,9.75,0.0,1995-03-01 00:00:00,795.0,799.0,0.0,9.0,0.0,2787.0,3.9,794.0,790.0,0.0,N
3322,5325.0,5325.0,5325.0, 36 months, 14.27%,182.7,C,C2,5 years,RENT,32000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,AZ,22.84,1.0,1998-11-01 00:00:00,660.0,664.0,0.0,14.0,1.0,3844.0,53.4,534.0,530.0,1.0,N
3323,6800.0,6800.0,6800.0, 36 months, 10.65%,221.5,B,B2,5 years,MORTGAGE,122400.0,Verified,Nov-2011,Fully Paid,car,WA,24.02,0.0,1992-12-01 00:00:00,690.0,694.0,0.0,16.0,0.0,90176.0,67.1,754.0,750.0,0.0,N
3324,8400.0,8400.0,8400.0, 60 months, 15.96%,204.1,C,C5,4 years,MORTGAGE,35004.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,WI,21.32,0.0,2007-10-01 00:00:00,705.0,709.0,3.0,6.0,0.0,3452.0,32.4,544.0,540.0,0.0,N
